date,QQQ,VGT,GLD,TLT,SPY,VIG
2018-01-02,150.222153,19.460476,125.150002,98.705688,236.562195,87.825951
2018-01-03,151.681824,19.663263,124.820000,99.177605,238.058472,88.229080
2018-01-04,151.947205,19.776308,125.459999,99.161880,239.061844,88.563591
2018-01-05,153.473175,19.987255,125.330002,98.878708,240.654953,89.224068
2018-01-08,154.070328,20.082823,125.309998,98.815765,241.095047,89.481407
2018-01-09,154.079849,20.031538,124.730003,97.494347,241.640747,89.773048
2018-01-10,153.719666,19.966278,125.029999,97.376396,241.271057,89.378464
2018-01-11,154.771744,20.096806,125.440002,97.777542,243.031387,89.936028
2018-01-12,155.909119,20.212185,126.959999,97.942696,244.615677,90.553604
2018-01-16,155.463638,20.121275,127.169998,98.351707,243.779587,90.159050
2018-01-17,157.141296,20.428947,126.139999,98.218002,246.103180,91.016823
2018-01-18,157.169785,20.469742,125.860001,97.305557,245.689514,90.888145
2018-01-19,157.662628,20.512861,126.419998,96.794304,246.807297,91.591492
2018-01-22,159.349823,20.671364,126.650002,96.888710,248.814178,91.994659
2018-01-23,160.667252,20.797234,127.279999,97.305557,249.342209,91.848816
2018-01-24,159.624619,20.611927,128.830002,96.778580,249.245331,92.054718
2018-01-25,159.567780,20.558317,127.970001,97.572998,249.350967,92.474998
2018-01-26,162.013184,20.883474,128.070007,97.211174,252.237885,93.367058
2018-01-29,161.226486,20.710983,127.349998,96.534775,250.565552,92.895294
2018-01-30,159.899536,20.503536,126.800003,95.968430,247.995575,92.037514
2018-01-31,160.563019,20.648058,127.650002,96.534775,248.118774,91.908882
2018-02-01,159.198166,20.632906,128.070007,95.135704,247.837036,91.660103
2018-02-02,156.022873,20.052519,126.389999,94.252937,242.441727,89.944595
2018-02-05,149.871475,19.268175,126.709999,95.143570,232.302170,86.367744
2018-02-06,153.842865,19.755331,125.379997,94.552429,236.878998,87.508545
2018-02-07,151.852448,19.533890,124.790001,93.653900,235.594055,87.388458
2018-02-08,145.445053,18.729746,124.980003,93.551453,226.757080,84.249069
2018-02-09,147.956879,19.181931,124.769997,92.960281,230.163361,85.621498
2018-02-12,150.582321,19.524578,125.370003,93.370132,233.543289,86.402039
2018-02-13,151.359528,19.585180,126.080002,93.787926,234.124115,86.685104
2018-02-14,154.193558,19.984924,128.229996,92.747482,237.283890,87.697289
2018-02-15,157.056046,20.370684,128.380005,93.062698,240.311707,88.898140
2018-02-16,156.354660,20.319405,127.959999,93.567177,240.382080,89.172630
2018-02-20,156.667419,20.369511,126.239998,93.157326,238.876999,88.220520
2018-02-21,156.221939,20.268127,125.660004,92.014442,237.688751,87.783043
2018-02-22,156.202972,20.275110,126.300003,92.290276,237.996826,88.031822
2018-02-23,159.397171,20.687679,126.139999,93.110023,241.790298,89.121147
2018-02-26,161.510818,20.996517,126.449997,93.141556,244.598053,90.201920
2018-02-27,159.510925,20.804222,125.129997,93.007553,241.543930,89.181206
2018-02-28,158.487244,20.667864,125.000000,93.598740,239.097061,88.203346
2018-03-01,155.899658,20.342714,124.720001,94.237640,235.620453,87.079674
2018-03-02,157.330948,20.569967,125.389999,93.471573,236.834991,87.362732
2018-03-05,159.074951,20.780918,125.180000,93.218857,239.572311,88.271980
2018-03-06,159.747894,20.850845,126.529999,93.305695,240.179611,88.546455
2018-03-07,160.117493,20.982533,125.720001,93.203049,240.091660,88.452118
2018-03-08,160.999008,21.064116,125.419998,93.740112,241.253464,88.880989
2018-03-09,164.126846,21.480181,125.540001,93.124046,245.451950,90.373482
2018-03-12,164.998932,21.555927,125.540001,93.661125,245.143768,90.081833
2018-03-13,162.752533,21.294876,125.779999,94.134995,243.559555,89.815964
2018-03-14,162.724106,21.299532,125.699997,94.964241,242.309601,89.009644
2018-03-15,162.581940,21.304193,124.900002,94.964241,242.045547,88.915298
2018-03-16,162.098495,21.279438,124.599998,94.624649,242.308090,89.146912
2018-03-19,158.639923,20.861347,124.870003,94.324524,239.029556,88.220520
2018-03-20,159.162109,20.882368,124.309998,93.945442,239.436111,88.546455
2018-03-21,158.469070,20.791275,126.480003,94.048096,238.976639,88.452118
2018-03-22,154.557663,20.233042,125.980003,94.980072,233.002808,86.230492
2018-03-23,150.484863,19.693495,127.610001,94.908966,228.036469,84.832367
2018-03-26,156.076614,20.440924,128.279999,94.545685,234.275299,87.086151
2018-03-27,151.025970,19.747213,127.489998,95.556595,230.289871,85.880447
2018-03-28,149.288605,19.552183,125.730003,95.809326,229.609406,85.940735
2018-03-29,152.022781,19.970274,125.790001,96.275314,232.543304,87.025864
2018-04-02,147.636734,19.489124,127.260002,96.465256,227.523895,85.053696
2018-04-03,149.298126,19.665468,126.300003,95.721252,230.440063,86.199112
2018-04-04,151.652588,19.925896,126.449997,95.523392,232.905563,87.223930
2018-04-05,152.516525,20.009985,125.800003,94.811127,234.743668,87.697609
2018-04-06,148.700043,19.526491,126.389999,95.847893,229.512222,85.777100
2018-04-09,149.744354,19.659624,126.820000,96.006172,230.643341,85.871841
2018-04-10,153.048203,20.143118,127.120003,95.832085,234.310669,86.862251
2018-04-11,152.165268,20.060202,128.110001,96.172440,233.082336,86.414406
2018-04-12,153.997528,20.310122,126.620003,95.467995,234.999939,87.068932
2018-04-13,153.200012,20.229542,127.449997,95.689606,234.310669,86.896706
2018-04-16,154.367767,20.369678,127.629997,95.721252,236.237061,87.947388
2018-04-17,157.690582,20.792442,127.750000,95.982498,238.764526,88.584656
2018-04-18,158.013382,20.757408,127.849998,95.214745,238.941254,88.713852
2018-04-19,156.560837,20.513325,127.599998,94.439087,237.615723,88.179893
2018-04-20,154.083008,20.226030,126.629997,93.758423,235.600830,87.387596
2018-04-23,153.693726,20.141949,125.620003,93.782150,235.565445,87.490929
2018-04-24,150.437393,19.761227,126.230003,93.354744,232.393051,86.173279
2018-04-25,150.617722,19.729696,125.410004,92.729469,232.967468,86.293846
2018-04-26,153.788651,20.130268,124.970001,93.378510,235.335770,86.793335
2018-04-27,153.883591,20.045013,125.500000,94.098732,235.556717,86.896706
2018-04-30,152.791794,19.965603,124.589996,94.264999,233.745102,86.216331
2018-05-01,154.538635,20.206177,123.709999,93.925468,234.160416,85.871841
2018-05-02,153.627258,20.212023,123.650002,93.822327,232.587463,85.053696
2018-05-03,153.608261,20.275085,124.279999,94.242737,232.074936,84.855614
2018-05-04,156.522842,20.656969,124.540001,94.385551,235.079437,85.932114
2018-05-07,157.823441,20.835655,124.570000,94.234825,235.874756,86.052711
2018-05-08,157.662079,20.915066,124.589996,94.147568,235.874756,86.138802
2018-05-09,159.380478,21.189514,124.330002,93.584404,238.154785,86.707222
2018-05-10,161.032349,21.441769,125.180000,94.337944,240.381607,87.361732
2018-05-11,160.880463,21.379877,125.000000,94.575890,241.115082,87.714851
2018-05-14,161.155792,21.353010,124.489998,94.076134,241.229965,87.706230
2018-05-15,159.370956,21.167324,122.480003,93.005295,239.568665,87.223930
2018-05-16,160.424789,21.278263,122.290001,92.648376,240.576019,87.697609
2018-05-17,159.807693,21.173166,122.360001,92.180374,240.372818,87.723427
2018-05-18,158.981735,21.091413,122.410004,92.973564,239.771835,87.766525
2018-05-21,159.874130,21.256077,122.480003,93.021210,241.574554,88.498543
2018-05-22,159.665237,21.205862,122.410004,92.878380,240.903076,87.955978
2018-05-23,161.013397,21.369362,122.540001,93.552635,241.565735,88.352142
2018-05-24,160.965881,21.354185,123.589996,94.298279,241.070862,88.558830
2018-05-25,161.127319,21.358854,123.209999,94.885262,240.496445,88.429649
2018-05-29,160.415253,21.238562,123.190002,96.963516,237.730515,87.499527
2018-05-30,161.564041,21.395056,123.370003,96.313049,240.903076,88.705215
2018-05-31,161.459595,21.372869,123.099998,96.154427,239.427216,87.740646
2018-06-01,163.994400,21.759422,122.489998,95.646378,241.777771,88.619125
2018-06-04,165.475403,21.941614,122.370003,94.954689,242.926590,89.075569
2018-06-05,165.988083,22.061899,122.849998,95.177299,243.103455,89.153076
2018-06-06,166.956436,22.189196,122.919998,94.406075,245.135788,89.773148
2018-06-07,165.598801,21.938101,122.860001,95.320366,245.109375,89.885124
2018-06-08,165.608322,21.941614,123.010002,95.034172,245.833954,90.298485
2018-06-11,166.054565,21.939280,123.230003,94.859253,246.160904,90.203751
2018-06-12,166.927979,22.086422,122.820000,94.883102,246.479050,90.177948
2018-06-13,166.918472,22.043213,123.190002,94.835411,245.692627,89.876480
2018-06-14,168.608368,22.161165,123.379997,95.622482,246.311249,89.997078
2018-06-15,168.019745,22.077082,121.339996,95.709969,245.996979,90.272675
2018-06-18,167.922714,22.109774,121.110001,95.622482,245.490982,89.807610
2018-06-19,167.446991,21.956789,120.800003,96.179070,244.550003,89.282288
2018-06-20,168.636246,22.017525,120.260002,95.336327,244.967285,89.299484
2018-06-21,167.171066,21.822489,120.050003,95.837173,243.431625,88.851639
2018-06-22,166.800034,21.706873,120.339996,95.829216,243.875427,89.127243
2018-06-25,163.041962,21.204695,119.889999,96.043892,240.555649,88.421066
2018-06-26,163.707947,21.316811,119.260002,96.179070,241.088211,88.429649
2018-06-27,161.481689,20.989805,118.580002,97.085419,239.090958,87.654556
2018-06-28,162.870712,21.229635,118.220001,97.109314,240.457993,87.780998
2018-06-29,163.308365,21.242516,118.650002,96.775368,240.804108,88.006165
2018-07-02,164.402451,21.465017,117.459999,96.699661,241.318985,88.075455
2018-07-03,162.499710,21.226122,118.650002,97.217621,240.466843,87.928230
2018-07-05,164.516632,21.504831,119.050003,97.496544,242.428543,88.569092
2018-07-06,167.075928,21.761288,118.860001,97.815292,244.479034,88.976112
2018-07-09,168.579163,21.949820,119.150002,97.185768,246.680420,89.746895
2018-07-10,168.702774,21.994328,118.930000,97.177803,247.568100,90.292496
2018-07-11,167.846588,21.878393,117.639999,97.552345,245.757339,89.556366
2018-07-12,170.738831,22.249607,118.129997,97.544327,247.985291,90.171272
2018-07-13,170.881577,22.221504,117.610001,97.791389,248.180618,90.560944
2018-07-16,170.472412,22.144215,117.550003,97.384979,247.958649,90.197243
2018-07-17,171.509491,22.324553,116.279999,97.201698,248.961670,90.898727
2018-07-18,171.185959,22.311665,116.309998,96.811218,249.485443,91.106552
2018-07-19,170.329742,22.288250,115.809998,97.424789,248.544556,90.993973
2018-07-20,170.291687,22.273027,116.559998,96.229485,248.260544,91.063255
2018-07-23,170.834000,22.360851,116.000000,95.042145,248.722076,90.959343
2018-07-24,171.538010,22.326893,116.040001,95.368881,249.973648,91.054573
2018-07-25,173.935547,22.648928,116.680000,95.217499,252.103989,91.825371
2018-07-26,171.300156,22.570477,115.769997,95.034225,251.509399,92.232437
2018-07-27,168.988266,22.131332,115.830002,95.193550,249.804932,91.877327
2018-07-30,166.600220,21.734344,115.650002,94.866867,248.500153,91.409676
2018-07-31,167.875107,21.799927,115.989998,95.384773,249.725082,92.128479
2018-08-01,168.512589,22.050533,115.139999,94.607742,249.307877,91.461624
2018-08-02,170.805450,22.369055,114.519997,94.743507,250.666016,91.695473
2018-08-03,171.328705,22.426430,114.919998,95.214722,251.740082,92.128479
2018-08-06,172.337173,22.558762,114.330002,95.270630,252.663300,92.379616
2018-08-07,172.965134,22.648928,114.589996,94.775444,253.497665,92.717377
2018-08-08,173.174454,22.692259,114.910004,94.871262,253.391113,92.717377
2018-08-09,173.069778,22.713339,114.739998,95.669937,253.044968,92.466209
2018-08-10,171.747330,22.564611,114.690002,96.364754,251.349533,91.937950
2018-08-13,171.557037,22.522455,112.959999,96.165115,250.408691,91.617500
2018-08-14,172.632126,22.670002,113.070000,95.949440,252.006393,92.344978
2018-08-15,170.519989,22.469763,111.190002,96.508537,250.124603,91.981262
2018-08-16,171.081329,22.607941,111.099998,96.500519,252.148422,93.063797
2018-08-17,171.119400,22.687576,112.129997,96.620346,253.036102,93.548767
2018-08-20,170.967194,22.666485,112.690002,97.267258,253.577591,93.817245
2018-08-21,171.595093,22.715675,113.019997,96.939804,254.172318,94.129044
2018-08-22,172.261093,22.831614,113.269997,97.323166,254.021454,93.929832
2018-08-23,172.013687,22.904203,112.199997,97.474884,253.684113,93.791267
2018-08-24,173.612076,23.166527,114.160004,97.666519,255.210876,94.198296
2018-08-27,175.381683,23.344521,114.589996,97.107491,257.225891,94.709251
2018-08-28,175.638550,23.455769,113.680000,96.524483,257.350159,94.726570
2018-08-29,177.665054,23.680613,114.199997,96.652275,258.734863,95.003677
2018-08-30,177.351089,23.623226,113.639999,96.859894,257.687469,94.544693
2018-08-31,177.579361,23.748529,113.510002,96.636330,257.696259,94.709251
2018-09-04,176.818314,23.782486,112.930000,96.077591,257.252502,94.536049
2018-09-05,174.534973,23.412443,113.320000,95.821472,256.560089,94.847824
2018-09-06,172.974655,23.287142,113.540001,96.173653,255.787781,95.263496
2018-09-07,172.308685,23.215704,113.230003,95.357216,255.290817,94.943062
2018-09-10,172.889008,23.301188,113.150002,95.709389,255.734619,95.384758
2018-09-11,174.220947,23.448740,113.220001,94.980995,256.577850,95.445374
2018-09-12,173.707230,23.403072,114.169998,95.205109,256.639984,95.557945
2018-09-13,175.562469,23.673580,113.760002,95.349174,258.157867,95.973663
2018-09-14,175.048706,23.695837,113.019997,94.892937,258.202240,96.068901
2018-09-17,172.527512,23.337490,113.610001,94.892937,256.835236,95.869736
2018-09-18,173.954590,23.490902,113.440002,93.900360,258.228821,96.527916
2018-09-19,173.821411,23.374969,113.879997,93.340103,258.504089,96.449982
2018-09-20,175.743225,23.627909,114.269997,93.772263,260.598969,97.073517
2018-09-21,174.782333,23.590435,113.489998,93.732269,260.360870,97.385277
2018-09-24,175.268402,23.677254,113.470001,93.492157,259.495972,96.701141
2018-09-25,175.506683,23.685484,113.650002,93.396088,259.255249,96.449982
2018-09-26,175.630585,23.573875,113.050003,94.052460,258.479401,96.195976
2018-09-27,177.117401,23.691359,112.050003,94.116501,259.201721,96.152473
2018-09-28,177.079330,23.797091,112.760002,93.868340,259.228424,96.300346
2018-10-01,177.441544,23.840555,112.570000,93.179260,260.129059,96.596123
2018-10-02,177.041183,23.810005,113.870003,93.748810,259.977448,96.509155
2018-10-03,177.231796,23.914568,113.419998,92.120308,260.120056,96.178566
2018-10-04,173.829163,23.493982,113.480003,91.470512,258.087097,95.621819
2018-10-05,171.703690,23.185009,113.800003,90.684326,256.642548,95.160759
2018-10-08,170.655334,22.880732,112.540001,90.379440,256.642548,95.378235
2018-10-09,171.208176,22.940645,112.599998,91.294014,256.268036,94.917183
2018-10-10,163.678513,21.875088,112.879997,91.045296,248.153732,92.246536
2018-10-11,161.648392,21.569635,115.779999,92.152367,242.687836,90.254387
2018-10-12,166.147110,22.234581,115.230003,91.831490,246.058365,91.150421
2018-10-15,164.136002,21.916201,116.000000,91.791405,244.676239,91.098228
2018-10-16,168.911102,22.597595,115.800003,91.999954,250.026352,92.751068
2018-10-17,168.977783,22.517706,115.790001,91.454468,250.070984,92.646698
2018-10-18,165.060501,22.063061,115.919998,91.422348,246.459610,91.541878
2018-10-19,164.908035,21.999615,116.010002,91.221794,246.325821,91.298309
2018-10-22,165.756287,22.178194,115.709999,91.101479,245.220169,91.150421
2018-10-23,165.146271,22.094780,116.389999,91.390251,243.971802,90.550179
2018-10-24,157.588104,21.103233,116.660004,92.080185,236.579834,88.340576
2018-10-25,163.039932,21.781099,116.400002,91.695091,240.824142,89.114792
2018-10-26,158.846207,21.344069,116.769997,92.248657,236.588730,88.105682
2018-10-29,155.577026,20.991625,116.309998,92.040085,235.277985,88.001305
2018-10-30,158.140884,21.260658,115.800003,91.582817,238.764435,89.854210
2018-10-31,161.858109,21.779928,115.150002,91.117500,241.314636,90.176102
2018-11-01,163.993027,22.078329,116.629997,91.201942,243.882660,91.228706
2018-11-02,161.438705,21.676546,116.650002,90.068069,242.438141,91.193916
2018-11-05,161.038345,21.624855,116.370003,90.421883,243.775635,91.846359
2018-11-06,162.258392,21.756428,116.040001,90.365608,245.318237,92.629280
2018-11-07,167.348007,22.380260,116.029999,90.486221,250.570236,94.116844
2018-11-08,166.280533,22.339138,115.779999,90.478180,250.115555,94.273453
2018-11-09,163.478363,21.953796,114.480003,91.153709,247.672302,93.777588
2018-11-12,158.531677,21.198391,113.660004,91.748779,243.044479,92.446587
2018-11-13,158.665085,21.207792,113.699997,91.692520,242.589783,92.394409
2018-11-14,157.454636,20.977528,114.639999,91.748779,240.931229,91.976852
2018-11-15,160.209183,21.502670,114.769997,91.708549,243.445755,92.985954
2018-11-16,159.646820,21.472124,115.620003,92.239334,244.078781,93.394798
2018-11-19,154.461899,20.626255,115.669998,92.496651,239.950348,92.168205
2018-11-20,151.697830,20.206848,115.669998,92.528877,235.509811,90.402283
2018-11-21,152.851120,20.377197,115.860001,92.496651,236.312302,90.471870
2018-11-23,151.745468,20.240913,115.769997,92.593170,234.734070,90.402283
2018-11-26,155.252975,20.680300,115.639999,92.384064,238.523651,91.211304
2018-11-27,155.777206,20.696747,114.949997,92.488655,239.326172,91.350494
2018-11-28,160.790543,21.419260,115.379997,92.038284,244.836716,93.281746
2018-11-29,160.266327,21.250086,115.739998,92.400200,244.301743,93.020737
2018-11-30,161.429153,21.460381,115.540001,92.746017,245.790909,93.908058
2018-12-03,164.250366,21.912682,116.410004,93.404495,249.045441,94.430000
2018-12-04,157.950272,21.070341,117.120003,94.968246,240.975830,91.863754
2018-12-06,159.065414,21.133776,117.139999,95.266479,240.610184,91.559258
2018-12-07,153.813736,20.403038,118.089996,95.443817,235.019455,89.662849
2018-12-10,155.424545,20.673252,117.680000,95.838745,235.465210,90.063019
2018-12-11,155.939163,20.682648,117.540001,95.822601,235.518753,90.158707
2018-12-12,157.311676,20.868275,117.790001,95.395462,236.704636,90.602386
2018-12-13,157.359375,20.869566,117.529999,95.169762,236.624451,90.541458
2018-12-14,153.527817,20.382610,117.059998,95.500252,232.255203,88.549347
2018-12-17,150.048981,19.910980,117.870003,96.056396,227.698730,86.656975
2018-12-18,150.992523,20.077236,118.150002,96.631660,227.449081,86.744469
2018-12-19,147.284958,19.669270,117.430000,97.908249,224.042801,85.414658
2018-12-20,145.149979,19.333237,119.239998,97.552696,220.395905,83.997345
2018-12-21,140.651245,18.735447,118.720001,97.536583,215.880096,82.903732
2018-12-24,137.163376,18.253214,120.019997,98.021339,210.175858,80.559059
2018-12-26,145.727707,19.355639,119.660004,96.970985,220.794998,83.883591
2018-12-27,146.291702,19.514809,120.570000,96.987183,222.490112,84.880981
2018-12-28,146.215179,19.474724,121.059998,97.803185,222.203125,84.837227
2018-12-31,147.448181,19.670444,121.250000,98.174850,224.149338,85.694595
2019-01-02,148.040833,19.682241,121.330002,98.691940,224.382477,85.143440
2019-01-03,143.204300,18.709511,122.430000,99.814987,219.028168,83.244949
2019-01-04,149.331238,19.523069,121.440002,98.659645,226.364655,85.607124
2019-01-07,151.109070,19.741190,121.860001,98.368759,228.149475,85.983337
2019-01-08,152.475952,19.931023,121.529999,98.110229,230.292999,86.971954
2019-01-09,153.718597,20.179815,122.309998,97.956711,231.369247,87.216919
2019-01-10,154.158279,20.274137,121.589996,97.326523,232.185425,87.829308
2019-01-11,153.594269,20.262346,121.800003,97.706215,232.275131,87.715584
2019-01-14,152.236969,20.061901,122.089996,97.342667,230.858032,87.295647
2019-01-15,155.209702,20.357855,121.879997,96.987183,233.503845,87.890549
2019-01-16,155.180984,20.379074,122.269997,97.084160,234.068863,87.934303
2019-01-17,156.404510,20.534712,122.110001,97.108383,235.844711,88.774200
2019-01-18,157.952927,20.840090,121.019997,96.599327,238.983795,90.200264
2019-01-22,154.789108,20.496977,121.449997,97.253792,235.754959,89.150383
2019-01-23,154.989838,20.545321,121.279999,97.213417,236.248352,89.316605
2019-01-24,155.993484,20.756374,121.089996,97.851715,236.373886,89.579079
2019-01-25,157.857315,21.078264,122.860001,97.383080,238.373917,90.060272
2019-01-28,155.907455,20.815331,123.290001,97.286118,236.562210,89.509109
2019-01-29,154.435486,20.606628,123.980003,97.778946,236.248352,89.771561
2019-01-30,158.363922,21.198530,124.690002,97.706215,239.988312,90.690178
2019-01-31,160.734406,21.242151,124.750000,98.546524,242.096008,91.110146
2019-02-01,160.055786,21.386002,124.500000,97.951309,242.212601,90.917633
2019-02-04,162.043961,21.722036,123.959999,97.514030,243.916656,91.670082
2019-02-05,163.477707,21.901257,124.279999,97.959435,244.939133,91.976250
2019-02-06,162.990250,21.977896,123.440002,98.007996,244.616257,92.037491
2019-02-07,160.801346,21.680769,123.739998,98.655830,242.284332,91.713806
2019-02-08,161.116821,21.821079,124.209999,99.076920,242.580353,91.810043
2019-02-11,160.963837,21.832869,123.599998,98.688248,242.714890,92.081223
2019-02-12,163.343903,22.128809,123.860001,98.437225,245.835999,93.428566
2019-02-13,163.458572,22.163002,123.370003,98.064705,246.634201,93.796005
2019-02-14,163.659317,22.214890,124.059998,98.623428,246.087158,93.489807
2019-02-15,164.347519,22.384678,124.800003,98.777298,248.768875,94.863365
2019-02-19,164.672485,22.402363,126.699997,99.028366,249.199356,94.994598
2019-02-20,164.643814,22.434193,126.480003,98.744926,249.701584,95.064568
2019-02-21,164.041626,22.429478,125.050003,97.862236,248.813690,94.819618
2019-02-22,165.255539,22.728964,125.500000,98.445305,250.356323,95.405777
2019-02-25,165.857758,22.835079,125.370003,98.153763,250.697159,95.397041
2019-02-26,166.029800,22.871628,125.580002,98.639618,250.517776,95.160828
2019-02-27,165.924591,22.871628,124.690002,97.522156,250.410095,95.248314
2019-02-28,165.542313,22.798529,123.989998,97.190147,249.943756,95.283302
2019-03-01,166.689316,22.944735,121.879997,96.291801,251.504364,95.589531
2019-03-04,166.718033,22.812677,121.559998,97.046494,250.589493,95.117088
2019-03-05,166.842331,22.736036,121.720001,97.249405,250.248718,94.854622
2019-03-06,165.895950,22.588657,121.610001,97.606438,248.732925,94.312187
2019-03-07,163.860031,22.392929,121.510002,98.239426,246.652176,93.481041
2019-03-08,163.611572,22.395285,122.839996,98.653236,246.158890,93.341072
2019-03-11,167.014313,22.886959,122.239998,98.361145,249.728546,94.565887
2019-03-12,167.931915,23.000145,122.980003,99.050888,250.670181,94.670883
2019-03-13,169.193665,23.143995,123.839996,98.864250,252.329514,95.274567
2019-03-14,168.906906,23.189983,122.410004,98.150139,252.167923,95.073357
2019-03-15,170.474487,23.450560,122.970001,98.799324,253.413879,95.362061
2019-03-18,170.880478,23.540169,123.040001,98.742523,254.332748,95.650764
2019-03-19,171.455048,23.596762,123.379997,98.523438,254.395813,95.554512
2019-03-20,172.134872,23.524836,124.180000,99.554031,253.630035,94.968330
2019-03-21,174.825699,24.111053,123.680000,99.773087,256.494751,96.123177
2019-03-22,170.985840,23.498461,123.970001,101.323090,251.558105,94.557152
2019-03-25,170.660187,23.402674,124.919998,101.485413,251.368958,94.548401
2019-03-26,171.455048,23.538668,124.300003,101.412338,253.242752,95.353310
2019-03-27,170.353806,23.390850,123.650002,102.345558,251.918518,95.213318
2019-03-28,170.746429,23.489002,121.900002,102.702583,252.873352,95.784660
2019-03-29,172.039124,23.726706,122.010002,102.605202,254.467880,96.373604
2019-04-01,174.318176,24.059025,121.529999,101.147835,257.485626,97.138344
2019-04-02,174.978912,24.127609,121.980003,101.334892,257.611755,96.698837
2019-04-03,175.984375,24.331013,121.800003,100.456566,258.017181,96.751595
2019-04-04,175.917358,24.200933,122.110001,100.741203,258.701721,96.936157
2019-04-05,176.827057,24.315647,121.980003,100.871330,259.953857,97.410820
2019-04-08,177.277161,24.412617,122.510002,100.513481,260.152161,97.542664
2019-04-09,176.654709,24.300270,123.150002,100.830688,258.818817,96.988892
2019-04-10,177.602737,24.494221,123.529999,101.074638,259.701752,97.278954
2019-04-11,177.181396,24.482399,121.949997,100.480919,259.629761,97.489929
2019-04-12,177.947433,24.640865,121.830002,99.765236,261.386169,98.254662
2019-04-15,177.976166,24.640865,121.599998,100.017380,261.215149,98.351349
2019-04-16,178.589020,24.747299,120.510002,99.391144,261.386169,98.553520
2019-04-17,179.211456,24.835999,120.279999,99.431786,260.746643,98.342560
2019-04-18,179.441254,24.880936,120.370003,99.952309,261.260162,98.694153
2019-04-22,179.948730,24.957804,120.370003,99.472481,261.485382,98.395287
2019-04-23,182.237411,25.245178,120.120003,99.683891,263.836456,99.151253
2019-04-24,181.662857,25.261738,120.470001,100.497185,263.251007,99.283089
2019-04-25,182.400177,25.229801,120.570000,100.350792,263.088867,98.773277
2019-04-26,182.563004,25.176580,121.370003,100.692383,264.314026,99.309456
2019-04-29,182.917297,25.193138,120.830002,100.049896,264.728363,99.291878
2019-04-30,181.500031,25.238081,121.199997,100.562256,264.863434,99.959923
2019-05-01,180.915924,25.141104,120.400002,100.977058,262.872681,98.834793
2019-05-02,180.130692,25.025221,119.940002,100.496277,262.305084,98.869949
2019-05-03,183.003479,25.271193,120.650002,100.781502,264.872498,99.696228
2019-05-06,181.883118,25.100901,120.809998,101.058594,263.782501,99.388565
2019-05-07,178.340042,24.567541,121.209999,101.832855,259.377441,97.859116
2019-05-08,177.890015,24.522604,120.910004,101.392738,259.017029,97.797577
2019-05-09,176.932358,24.358221,121.199997,101.808388,258.233337,97.736076
2019-05-10,177.152618,24.426813,121.430000,101.669838,259.530487,98.430466
2019-05-13,171.004944,23.479544,122.669998,102.468536,253.008423,96.523033
2019-05-14,172.881836,23.873346,122.459999,102.166977,255.296600,97.199852
2019-05-15,175.323669,24.118151,122.389999,102.794510,256.792053,97.481117
2019-05-16,177.085602,24.367685,121.510002,102.452194,259.170258,98.360146
2019-05-17,175.275757,24.125250,120.650002,102.680428,257.494720,97.903061
2019-05-20,172.316864,23.703053,120.639999,102.468536,255.792130,97.586594
2019-05-21,174.117096,24.027092,120.360001,102.305519,258.098206,98.254662
2019-05-22,173.341446,23.881620,120.239998,102.892311,257.305481,98.070076
2019-05-23,170.688965,23.447611,121.169998,104.049583,254.161591,97.199852
2019-05-24,170.602753,23.466534,121.300003,104.139252,254.738052,97.349297
2019-05-28,169.961212,23.393208,120.830002,104.889038,252.368881,96.364799
2019-05-29,168.563080,23.235926,120.870003,105.206879,250.675293,95.811066
2019-05-30,169.271729,23.373106,121.690002,106.111526,251.359970,96.224182
2019-05-31,166.571365,22.997036,123.330002,107.439972,247.972778,95.327583
2019-06-03,162.903854,22.578392,125.110001,108.158646,247.342270,95.556137
2019-06-04,167.490662,23.328169,125.150002,106.925499,252.711304,97.331680
2019-06-05,168.735519,23.629736,125.470001,106.321114,254.900253,98.509567
2019-06-06,170.076080,23.891090,125.879997,106.664139,256.557800,99.080910
2019-06-07,173.360611,24.308552,126.589996,107.586975,259.125183,100.074188
2019-06-10,175.381134,24.574636,125.330002,106.574318,260.314362,100.285149
2019-06-11,175.620514,24.545074,125.180000,106.639641,260.251190,100.003891
2019-06-12,174.605469,24.438633,125.830002,106.721306,259.791779,100.276367
2019-06-13,175.639679,24.509594,126.599998,107.088799,260.863770,100.566437
2019-06-14,174.892715,24.289631,126.559998,107.358284,260.575592,100.557663
2019-06-17,175.946075,24.338112,126.480003,107.546143,260.674622,100.180748
2019-06-18,178.502808,24.746113,127.120003,108.085144,263.404205,101.028084
2019-06-19,179.173126,24.865564,127.889999,108.240273,263.998688,101.372330
2019-06-20,180.839325,25.208519,131.110001,108.526100,266.521027,102.466820
2019-06-21,180.571198,25.075426,131.979996,107.333771,266.133606,102.157883
2019-06-24,180.576981,25.054077,133.940002,108.134155,265.807739,102.166710
2019-06-25,177.477142,24.615202,134.199997,108.468956,263.200714,101.513550
2019-06-26,178.302505,24.851246,132.970001,107.774765,262.938171,100.798607
2019-06-27,178.983871,24.966301,132.839996,108.534317,263.870697,101.204628
2019-06-28,179.214218,25.014935,133.199997,108.460793,265.228363,101.645943
2019-07-01,181.632614,25.381458,130.619995,108.207191,267.636261,102.290291
2019-07-02,182.352448,25.456190,133.410004,109.041718,268.333252,102.634521
